"","eventID","Year","Month","RESET_score","date"
"2739","Ransome_BAA01_BAA01B_120312_150530","2014","Jan",0.24,2014-01-01
"2740","Ransome_BAA01_BAA01C_120312_150530","2014","Jan",0.24,2014-01-01
"2741","Ransome_BAA02_BAA02A_120312_150526","2014","Jan",0.3,2014-01-01
"2742","Ransome_BAA02_BAA02B_120312_150531","2014","Jan",0.3,2014-01-01
"2743","Ransome_BAA02_BAA02C_120312_150531","2014","Jan",0.3,2014-01-01
"2744","Ransome_BAO01_BAO01A_120312_150521","2014","Jan",0.3,2014-01-01
"2745","Ransome_BAO01_BAO01B_120312_150521","2014","Jan",0.3,2014-01-01
"2746","Ransome_BAO01_BAO01C_120312_150521","2014","Jan",0.3,2014-01-01
"2747","Ransome_BAO02_BAO02A_120312_150526","2014","Jan",0.33,2014-01-01
"2748","Ransome_BAO02_BAO02B_120312_150526","2014","Jan",0.33,2014-01-01
"2749","Ransome_BAO02_BAO02C_120312_150526","2014","Jan",0.33,2014-01-01
"2750","Ransome_GUA02_GUA02C_110101_140101","2014","Jan",0.2,2014-01-01
"2751","Ransome_GUA05_GUA05B_110101_140101","2014","Jan",0.15,2014-01-01
"2752","Ransome_GUA08_GUA08A_110101_140101","2014","Jan",0.22,2014-01-01
"2753","Ransome_GUA08_GUA08B_110101_140101","2014","Jan",0.22,2014-01-01
"2754","Ransome_GUA08_GUA08C_110101_140101","2014","Jan",0.22,2014-01-01
"2755","Ransome_JAR04_JAR04C_120501_150301","2014","Jan",0.18,2014-01-01
"2756","Ransome_JAR08_JAR08C_120501_150301","2014","Jan",0.12,2014-01-01
"2757","Ransome_JAR11_JAR11C_120501_150301","2014","Jan",0.18,2014-01-01
"2758","Ransome_KIN05_KIN05C_120501_150301","2014","Jan",0.11,2014-01-01
"2759","Ransome_KIN11_KIN11C_120501_150301","2014","Jan",0.08,2014-01-01
"2760","Ransome_KIN13_KIN13A_120501_150301","2014","Jan",0.11,2014-01-01
"2761","Ransome_KIN13_KIN13B_120501_150301","2014","Jan",0.11,2014-01-01
"2762","Ransome_KIN13_KIN13C_120501_150301","2014","Jan",0.11,2014-01-01
"2763","Ransome_KOA01_KOA01A_120312_150523","2014","Jan",0.25,2014-01-01
"2764","Ransome_KOA02_KOA02A_120312_150523","2014","Jan",0.28,2014-01-01
"2765","Ransome_MAU04_MAU04A_110101_140101","2014","Jan",0.04,2014-01-01
"2766","Ransome_MAU04_MAU04B_110101_140101","2014","Jan",0.04,2014-01-01
"2767","Ransome_MAU04_MAU04C_110101_140101","2014","Jan",0.04,2014-01-01
"2768","Ransome_MAU09_MAU09A_110101_140101","2014","Jan",0.01,2014-01-01
"2769","Ransome_MOO01_MOO21_120201_140117","2014","Jan",0.19,2014-01-01
"2770","Ransome_MOO02_MOO22_120201_140118","2014","Jan",0.19,2014-01-01
"2771","Ransome_MOO02_MOO23_120201_140119","2014","Jan",0.19,2014-01-01
"2772","Ransome_MOO02_MOO24_120201_140120","2014","Jan",0.19,2014-01-01
"2773","Ransome_MOO03_MOO25_120201_140122","2014","Jan",0.19,2014-01-01
"2774","Ransome_MOO03_MOO27_120201_140121","2014","Jan",0.19,2014-01-01
"2775","Ransome_OFU03_OFU03A_120401_150201","2014","Jan",0.23,2014-01-01
"2776","Ransome_OFU03_OFU03B_120401_150201","2014","Jan",0.23,2014-01-01
"2777","Ransome_OFU03_OFU03C_120401_150201","2014","Jan",0.23,2014-01-01
"2778","Ransome_OFU04_OFU04C_120401_150201","2014","Jan",0.23,2014-01-01
"2779","Ransome_OLO04_OLO04C_120401_150201","2014","Jan",0.16,2014-01-01
"2780","Ransome_PAG01_PAG01C_110101_140101","2014","Jan",0.11,2014-01-01
"2781","Ransome_PAG05_PAG05C_110101_140101","2014","Jan",0.18,2014-01-01
"2782","Ransome_PAG09_PAG09B_110101_140101","2014","Jan",0.14,2014-01-01
"2783","Ransome_PAL01_PAL01C_120501_150301","2014","Jan",0.08,2014-01-01
"2784","Ransome_PAL17_PAL17C_120501_150301","2014","Jan",0.07,2014-01-01
"2785","Ransome_PAL19_PAL19C_120501_150301","2014","Jan",0.18,2014-01-01
"2786","Ransome_ROS04_ROS04C_120401_150201","2014","Jan",0.23,2014-01-01
"2787","Ransome_ROS19_ROS19C_120401_150201","2014","Jan",0.22,2014-01-01
"2788","Ransome_ROS25_ROS25C_120401_150201","2014","Jan",0.28,2014-01-01
"2789","Ransome_SAI05_SAI05A_110101_140101","2014","Jan",0.07,2014-01-01
"2790","Ransome_SAI06_SAI06B_110101_140101","2014","Jan",0.08,2014-01-01
"2791","Ransome_SAI08_SAI08A_110101_140101","2014","Jan",0.25,2014-01-01
"2792","Ransome_TIM01_TIM01A_121015_141009","2014","Jan",0.2,2014-01-01
"2793","Ransome_TIM02_TIM02A_121017_140922","2014","Jan",0.27,2014-01-01
"2794","Ransome_TIM04_TIM04A_121019_140928","2014","Jan",0.21,2014-01-01
"2795","Ransome_TIM08_TIM08A_121023_140925","2014","Jan",0.22,2014-01-01
"2796","Ransome_TIM09_TIM09A_121024_140924","2014","Jan",0.23,2014-01-01
"2797","Ransome_TUT01_TUT01C_120401_150201","2014","Jan",0.21,2014-01-01
"2798","Ransome_TUT11_TUT11A_120401_150201","2014","Jan",0.13,2014-01-01
"2799","Ransome_TUT11_TUT11B_120401_150201","2014","Jan",0.13,2014-01-01
"2800","Ransome_TUT11_TUT11C_120401_150201","2014","Jan",0.13,2014-01-01
"2801","Ransome_TUT22_TUT22C_120401_150201","2014","Jan",0.14,2014-01-01
"2802","Ransome_TWI01_TWI01A_120312_150520","2014","Jan",0.3,2014-01-01
"2803","Ransome_TWI01_TWI01B_120312_150520","2014","Jan",0.3,2014-01-01
"2804","Ransome_TWI01_TWI01C_120312_150520","2014","Jan",0.3,2014-01-01
"2805","Ransome_TWI02_TWI02A_120312_150522","2014","Jan",0.23,2014-01-01
"2806","Ransome_TWI02_TWI02B_120312_150522","2014","Jan",0.23,2014-01-01
"2807","Ransome_TWI02_TWI02C_120312_150522","2014","Jan",0.23,2014-01-01
"2808","Ransome_WAK06_WAK06A_110101_140101","2014","Jan",0.17,2014-01-01
"2809","Ransome_WAK08_WAK08A_110101_140101","2014","Jan",0.09,2014-01-01
"2810","Ransome_ART01_ART01A_120312_150524","2014","Feb",0.17,2014-02-01
"2811","Ransome_ART01_ART01B_120312_150524","2014","Feb",0.17,2014-02-01
"2812","Ransome_ART02_ART02A_120312_150523","2014","Feb",0.23,2014-02-01
"2813","Ransome_ART02_ART02B_120312_150523","2014","Feb",0.23,2014-02-01
"2814","Ransome_ART02_ART02C_120312_150501","2014","Feb",0.23,2014-02-01
"2815","Ransome_BAA01_BAA01A_120312_150530","2014","Feb",0.17,2014-02-01
"2816","Ransome_BAA01_BAA01B_120312_150530","2014","Feb",0.17,2014-02-01
"2817","Ransome_BAA01_BAA01C_120312_150530","2014","Feb",0.17,2014-02-01
"2818","Ransome_BAA02_BAA02A_120312_150526","2014","Feb",0.23,2014-02-01
"2819","Ransome_BAA02_BAA02B_120312_150531","2014","Feb",0.23,2014-02-01
"2820","Ransome_BAA02_BAA02C_120312_150531","2014","Feb",0.23,2014-02-01
"2821","Ransome_BAO01_BAO01A_120312_150521","2014","Feb",0.21,2014-02-01
"2822","Ransome_BAO01_BAO01B_120312_150521","2014","Feb",0.21,2014-02-01
"2823","Ransome_BAO01_BAO01C_120312_150521","2014","Feb",0.21,2014-02-01
"2824","Ransome_BAO02_BAO02A_120312_150526","2014","Feb",0.24,2014-02-01
"2825","Ransome_BAO02_BAO02B_120312_150526","2014","Feb",0.24,2014-02-01
"2826","Ransome_BAO02_BAO02C_120312_150526","2014","Feb",0.24,2014-02-01
"2827","Ransome_JAR04_JAR04C_120501_150301","2014","Feb",0.26,2014-02-01
"2828","Ransome_JAR08_JAR08C_120501_150301","2014","Feb",0.21,2014-02-01
"2829","Ransome_JAR11_JAR11C_120501_150301","2014","Feb",0.25,2014-02-01
"2830","Ransome_KIN05_KIN05C_120501_150301","2014","Feb",0.18,2014-02-01
"2831","Ransome_KIN11_KIN11C_120501_150301","2014","Feb",0.15,2014-02-01
"2832","Ransome_KIN13_KIN13A_120501_150301","2014","Feb",0.22,2014-02-01
"2833","Ransome_KIN13_KIN13B_120501_150301","2014","Feb",0.22,2014-02-01
"2834","Ransome_KIN13_KIN13C_120501_150301","2014","Feb",0.22,2014-02-01
"2835","Ransome_KOA01_KOA01A_120312_150523","2014","Feb",0.2,2014-02-01
"2836","Ransome_KOA02_KOA02A_120312_150523","2014","Feb",0.23,2014-02-01
"2837","Ransome_OFU03_OFU03A_120401_150201","2014","Feb",0.34,2014-02-01
"2838","Ransome_OFU03_OFU03B_120401_150201","2014","Feb",0.34,2014-02-01
"2839","Ransome_OFU03_OFU03C_120401_150201","2014","Feb",0.34,2014-02-01
"2840","Ransome_OFU04_OFU04C_120401_150201","2014","Feb",0.34,2014-02-01
"2841","Ransome_OLO04_OLO04C_120401_150201","2014","Feb",0.23,2014-02-01
"2842","Ransome_PAL01_PAL01C_120501_150301","2014","Feb",0.14,2014-02-01
"2843","Ransome_PAL17_PAL17C_120501_150301","2014","Feb",0.08,2014-02-01
"2844","Ransome_PAL19_PAL19C_120501_150301","2014","Feb",0.27,2014-02-01
"2845","Ransome_ROS04_ROS04C_120401_150201","2014","Feb",0.35,2014-02-01
"2846","Ransome_ROS19_ROS19C_120401_150201","2014","Feb",0.34,2014-02-01
"2847","Ransome_ROS25_ROS25C_120401_150201","2014","Feb",0.42,2014-02-01
"2848","Ransome_TIM01_TIM01A_121015_141009","2014","Feb",0.17,2014-02-01
"2849","Ransome_TIM02_TIM02A_121017_140922","2014","Feb",0.22,2014-02-01
"2850","Ransome_TIM04_TIM04A_121019_140928","2014","Feb",0.13,2014-02-01
"2851","Ransome_TIM08_TIM08A_121023_140925","2014","Feb",0.13,2014-02-01
"2852","Ransome_TIM09_TIM09A_121024_140924","2014","Feb",0.14,2014-02-01
"2853","Ransome_TUT01_TUT01C_120401_150201","2014","Feb",0.22,2014-02-01
"2854","Ransome_TUT11_TUT11A_120401_150201","2014","Feb",0.16,2014-02-01
"2855","Ransome_TUT11_TUT11B_120401_150201","2014","Feb",0.16,2014-02-01
"2856","Ransome_TUT11_TUT11C_120401_150201","2014","Feb",0.16,2014-02-01
"2857","Ransome_TUT22_TUT22C_120401_150201","2014","Feb",0.2,2014-02-01
"2858","Ransome_TWI01_TWI01A_120312_150520","2014","Feb",0.23,2014-02-01
"2859","Ransome_TWI01_TWI01B_120312_150520","2014","Feb",0.23,2014-02-01
"2860","Ransome_TWI01_TWI01C_120312_150520","2014","Feb",0.23,2014-02-01
"2861","Ransome_TWI02_TWI02A_120312_150522","2014","Feb",0.16,2014-02-01
"2862","Ransome_TWI02_TWI02B_120312_150522","2014","Feb",0.16,2014-02-01
"2863","Ransome_TWI02_TWI02C_120312_150522","2014","Feb",0.16,2014-02-01
"2864","Ransome_ART01_ART01A_120312_150524","2014","Mar",0.19,2014-03-01
"2865","Ransome_ART01_ART01B_120312_150524","2014","Mar",0.19,2014-03-01
"2866","Ransome_ART02_ART02A_120312_150523","2014","Mar",0.24,2014-03-01
"2867","Ransome_ART02_ART02B_120312_150523","2014","Mar",0.24,2014-03-01
"2868","Ransome_ART02_ART02C_120312_150501","2014","Mar",0.24,2014-03-01
"2869","Ransome_BAA01_BAA01A_120312_150530","2014","Mar",0.17,2014-03-01
"2870","Ransome_BAA01_BAA01B_120312_150530","2014","Mar",0.17,2014-03-01
"2871","Ransome_BAA01_BAA01C_120312_150530","2014","Mar",0.17,2014-03-01
"2872","Ransome_BAA02_BAA02A_120312_150526","2014","Mar",0.23,2014-03-01
"2873","Ransome_BAA02_BAA02B_120312_150531","2014","Mar",0.23,2014-03-01
"2874","Ransome_BAA02_BAA02C_120312_150531","2014","Mar",0.23,2014-03-01
"2875","Ransome_BAO01_BAO01A_120312_150521","2014","Mar",0.2,2014-03-01
"2876","Ransome_BAO01_BAO01B_120312_150521","2014","Mar",0.2,2014-03-01
"2877","Ransome_BAO01_BAO01C_120312_150521","2014","Mar",0.2,2014-03-01
"2878","Ransome_BAO02_BAO02A_120312_150526","2014","Mar",0.23,2014-03-01
"2879","Ransome_BAO02_BAO02B_120312_150526","2014","Mar",0.23,2014-03-01
"2880","Ransome_BAO02_BAO02C_120312_150526","2014","Mar",0.23,2014-03-01
"2881","Ransome_JAR04_JAR04C_120501_150301","2014","Mar",0.22,2014-03-01
"2882","Ransome_JAR08_JAR08C_120501_150301","2014","Mar",0.15,2014-03-01
"2883","Ransome_JAR11_JAR11C_120501_150301","2014","Mar",0.2,2014-03-01
"2884","Ransome_KIN05_KIN05C_120501_150301","2014","Mar",0.22,2014-03-01
"2885","Ransome_KIN11_KIN11C_120501_150301","2014","Mar",0.19,2014-03-01
"2886","Ransome_KIN13_KIN13A_120501_150301","2014","Mar",0.25,2014-03-01
"2887","Ransome_KIN13_KIN13B_120501_150301","2014","Mar",0.25,2014-03-01
"2888","Ransome_KIN13_KIN13C_120501_150301","2014","Mar",0.25,2014-03-01
"2889","Ransome_KOA01_KOA01A_120312_150523","2014","Mar",0.21,2014-03-01
"2890","Ransome_KOA02_KOA02A_120312_150523","2014","Mar",0.24,2014-03-01
"2891","Ransome_OFU03_OFU03A_120401_150201","2014","Mar",0.27,2014-03-01
"2892","Ransome_OFU03_OFU03B_120401_150201","2014","Mar",0.27,2014-03-01
"2893","Ransome_OFU03_OFU03C_120401_150201","2014","Mar",0.27,2014-03-01
"2894","Ransome_OFU04_OFU04C_120401_150201","2014","Mar",0.27,2014-03-01
"2895","Ransome_OLO04_OLO04C_120401_150201","2014","Mar",0.18,2014-03-01
"2896","Ransome_PAL01_PAL01C_120501_150301","2014","Mar",0.17,2014-03-01
"2897","Ransome_PAL17_PAL17C_120501_150301","2014","Mar",0.18,2014-03-01
"2898","Ransome_PAL19_PAL19C_120501_150301","2014","Mar",0.28,2014-03-01
"2899","Ransome_ROS04_ROS04C_120401_150201","2014","Mar",0.26,2014-03-01
"2900","Ransome_ROS19_ROS19C_120401_150201","2014","Mar",0.24,2014-03-01
"2901","Ransome_ROS25_ROS25C_120401_150201","2014","Mar",0.37,2014-03-01
"2902","Ransome_TIM01_TIM01A_121015_141009","2014","Mar",0.2,2014-03-01
"2903","Ransome_TIM02_TIM02A_121017_140922","2014","Mar",0.28,2014-03-01
"2904","Ransome_TIM04_TIM04A_121019_140928","2014","Mar",0.19,2014-03-01
"2905","Ransome_TIM08_TIM08A_121023_140925","2014","Mar",0.17,2014-03-01
"2906","Ransome_TIM09_TIM09A_121024_140924","2014","Mar",0.17,2014-03-01
"2907","Ransome_TUT01_TUT01C_120401_150201","2014","Mar",0.24,2014-03-01
"2908","Ransome_TUT11_TUT11A_120401_150201","2014","Mar",0.16,2014-03-01
"2909","Ransome_TUT11_TUT11B_120401_150201","2014","Mar",0.16,2014-03-01
"2910","Ransome_TUT11_TUT11C_120401_150201","2014","Mar",0.16,2014-03-01
"2911","Ransome_TUT22_TUT22C_120401_150201","2014","Mar",0.2,2014-03-01
"2912","Ransome_TWI01_TWI01A_120312_150520","2014","Mar",0.25,2014-03-01
"2913","Ransome_TWI01_TWI01B_120312_150520","2014","Mar",0.25,2014-03-01
"2914","Ransome_TWI01_TWI01C_120312_150520","2014","Mar",0.25,2014-03-01
"2915","Ransome_TWI02_TWI02A_120312_150522","2014","Mar",0.17,2014-03-01
"2916","Ransome_TWI02_TWI02B_120312_150522","2014","Mar",0.17,2014-03-01
"2917","Ransome_TWI02_TWI02C_120312_150522","2014","Mar",0.17,2014-03-01
"2918","Ransome_ART01_ART01A_120312_150524","2014","Apr",0.25,2014-04-01
"2919","Ransome_ART01_ART01B_120312_150524","2014","Apr",0.25,2014-04-01
"2920","Ransome_ART02_ART02A_120312_150523","2014","Apr",0.31,2014-04-01
"2921","Ransome_ART02_ART02B_120312_150523","2014","Apr",0.31,2014-04-01
"2922","Ransome_ART02_ART02C_120312_150501","2014","Apr",0.31,2014-04-01
"2923","Ransome_BAA01_BAA01A_120312_150530","2014","Apr",0.28,2014-04-01
"2924","Ransome_BAA01_BAA01B_120312_150530","2014","Apr",0.28,2014-04-01
"2925","Ransome_BAA01_BAA01C_120312_150530","2014","Apr",0.28,2014-04-01
"2926","Ransome_BAA02_BAA02A_120312_150526","2014","Apr",0.34,2014-04-01
"2927","Ransome_BAA02_BAA02B_120312_150531","2014","Apr",0.34,2014-04-01
"2928","Ransome_BAA02_BAA02C_120312_150531","2014","Apr",0.34,2014-04-01
"2929","Ransome_BAO01_BAO01A_120312_150521","2014","Apr",0.29,2014-04-01
"2930","Ransome_BAO01_BAO01B_120312_150521","2014","Apr",0.29,2014-04-01
"2931","Ransome_BAO01_BAO01C_120312_150521","2014","Apr",0.29,2014-04-01
"2932","Ransome_BAO02_BAO02A_120312_150526","2014","Apr",0.32,2014-04-01
"2933","Ransome_BAO02_BAO02B_120312_150526","2014","Apr",0.32,2014-04-01
"2934","Ransome_BAO02_BAO02C_120312_150526","2014","Apr",0.32,2014-04-01
"2935","Ransome_JAR04_JAR04C_120501_150301","2014","Apr",0.27,2014-04-01
"2936","Ransome_JAR08_JAR08C_120501_150301","2014","Apr",0.24,2014-04-01
"2937","Ransome_JAR11_JAR11C_120501_150301","2014","Apr",0.23,2014-04-01
"2938","Ransome_KIN05_KIN05C_120501_150301","2014","Apr",0.11,2014-04-01
"2939","Ransome_KIN11_KIN11C_120501_150301","2014","Apr",0.08,2014-04-01
"2940","Ransome_KIN13_KIN13A_120501_150301","2014","Apr",0.16,2014-04-01
"2941","Ransome_KIN13_KIN13B_120501_150301","2014","Apr",0.16,2014-04-01
"2942","Ransome_KIN13_KIN13C_120501_150301","2014","Apr",0.16,2014-04-01
"2943","Ransome_KOA01_KOA01A_120312_150523","2014","Apr",0.29,2014-04-01
"2944","Ransome_KOA02_KOA02A_120312_150523","2014","Apr",0.32,2014-04-01
"2945","Ransome_OFU03_OFU03A_120401_150201","2014","Apr",0.25,2014-04-01
"2946","Ransome_OFU03_OFU03B_120401_150201","2014","Apr",0.25,2014-04-01
"2947","Ransome_OFU03_OFU03C_120401_150201","2014","Apr",0.25,2014-04-01
"2948","Ransome_OFU04_OFU04C_120401_150201","2014","Apr",0.25,2014-04-01
"2949","Ransome_OLO04_OLO04C_120401_150201","2014","Apr",0.16,2014-04-01
"2950","Ransome_PAL01_PAL01C_120501_150301","2014","Apr",0.08,2014-04-01
"2951","Ransome_PAL17_PAL17C_120501_150301","2014","Apr",0.15,2014-04-01
"2952","Ransome_PAL19_PAL19C_120501_150301","2014","Apr",0.31,2014-04-01
"2953","Ransome_ROS04_ROS04C_120401_150201","2014","Apr",0.28,2014-04-01
"2954","Ransome_ROS19_ROS19C_120401_150201","2014","Apr",0.27,2014-04-01
"2955","Ransome_ROS25_ROS25C_120401_150201","2014","Apr",0.34,2014-04-01
"2956","Ransome_TIM01_TIM01A_121015_141009","2014","Apr",0.27,2014-04-01
"2957","Ransome_TIM02_TIM02A_121017_140922","2014","Apr",0.3,2014-04-01
"2958","Ransome_TIM04_TIM04A_121019_140928","2014","Apr",0.19,2014-04-01
"2959","Ransome_TIM08_TIM08A_121023_140925","2014","Apr",0.22,2014-04-01
"2960","Ransome_TIM09_TIM09A_121024_140924","2014","Apr",0.24,2014-04-01
"2961","Ransome_TUT01_TUT01C_120401_150201","2014","Apr",0.22,2014-04-01
"2962","Ransome_TUT11_TUT11A_120401_150201","2014","Apr",0.14,2014-04-01
"2963","Ransome_TUT11_TUT11B_120401_150201","2014","Apr",0.14,2014-04-01
"2964","Ransome_TUT11_TUT11C_120401_150201","2014","Apr",0.14,2014-04-01
"2965","Ransome_TUT22_TUT22C_120401_150201","2014","Apr",0.19,2014-04-01
"2966","Ransome_TWI01_TWI01A_120312_150520","2014","Apr",0.3,2014-04-01
"2967","Ransome_TWI01_TWI01B_120312_150520","2014","Apr",0.3,2014-04-01
"2968","Ransome_TWI01_TWI01C_120312_150520","2014","Apr",0.3,2014-04-01
"2969","Ransome_TWI02_TWI02A_120312_150522","2014","Apr",0.23,2014-04-01
"2970","Ransome_TWI02_TWI02B_120312_150522","2014","Apr",0.23,2014-04-01
"2971","Ransome_TWI02_TWI02C_120312_150522","2014","Apr",0.23,2014-04-01
"2972","Ransome_ART01_ART01A_120312_150524","2014","May",0.31,2014-05-01
"2973","Ransome_ART01_ART01B_120312_150524","2014","May",0.31,2014-05-01
"2974","Ransome_ART02_ART02A_120312_150523","2014","May",0.36,2014-05-01
"2975","Ransome_ART02_ART02B_120312_150523","2014","May",0.36,2014-05-01
"2976","Ransome_ART02_ART02C_120312_150501","2014","May",0.36,2014-05-01
"2977","Ransome_BAA01_BAA01A_120312_150530","2014","May",0.32,2014-05-01
"2978","Ransome_BAA01_BAA01B_120312_150530","2014","May",0.32,2014-05-01
"2979","Ransome_BAA01_BAA01C_120312_150530","2014","May",0.32,2014-05-01
"2980","Ransome_BAA02_BAA02A_120312_150526","2014","May",0.38,2014-05-01
"2981","Ransome_BAA02_BAA02B_120312_150531","2014","May",0.38,2014-05-01
"2982","Ransome_BAA02_BAA02C_120312_150531","2014","May",0.38,2014-05-01
"2983","Ransome_BAO01_BAO01A_120312_150521","2014","May",0.33,2014-05-01
"2984","Ransome_BAO01_BAO01B_120312_150521","2014","May",0.33,2014-05-01
"2985","Ransome_BAO01_BAO01C_120312_150521","2014","May",0.33,2014-05-01
"2986","Ransome_BAO02_BAO02A_120312_150526","2014","May",0.36,2014-05-01
"2987","Ransome_BAO02_BAO02B_120312_150526","2014","May",0.36,2014-05-01
"2988","Ransome_BAO02_BAO02C_120312_150526","2014","May",0.36,2014-05-01
"2989","Ransome_JAR04_JAR04C_120501_150301","2014","May",0.34,2014-05-01
"2990","Ransome_JAR08_JAR08C_120501_150301","2014","May",0.28,2014-05-01
"2991","Ransome_JAR11_JAR11C_120501_150301","2014","May",0.32,2014-05-01
"2992","Ransome_KIN05_KIN05C_120501_150301","2014","May",0.26,2014-05-01
"2993","Ransome_KIN11_KIN11C_120501_150301","2014","May",0.22,2014-05-01
"2994","Ransome_KIN13_KIN13A_120501_150301","2014","May",0.26,2014-05-01
"2995","Ransome_KIN13_KIN13B_120501_150301","2014","May",0.26,2014-05-01
"2996","Ransome_KIN13_KIN13C_120501_150301","2014","May",0.26,2014-05-01
"2997","Ransome_KOA01_KOA01A_120312_150523","2014","May",0.34,2014-05-01
"2998","Ransome_KOA02_KOA02A_120312_150523","2014","May",0.36,2014-05-01
"2999","Ransome_OFU03_OFU03A_120401_150201","2014","May",0.2,2014-05-01
"3000","Ransome_OFU03_OFU03B_120401_150201","2014","May",0.2,2014-05-01
"3001","Ransome_OFU03_OFU03C_120401_150201","2014","May",0.2,2014-05-01
"3002","Ransome_OFU04_OFU04C_120401_150201","2014","May",0.2,2014-05-01
"3003","Ransome_OLO04_OLO04C_120401_150201","2014","May",0.13,2014-05-01
"3004","Ransome_PAL01_PAL01C_120501_150301","2014","May",0.22,2014-05-01
"3005","Ransome_PAL17_PAL17C_120501_150301","2014","May",0.22,2014-05-01
"3006","Ransome_PAL19_PAL19C_120501_150301","2014","May",0.29,2014-05-01
"3007","Ransome_ROS04_ROS04C_120401_150201","2014","May",0.21,2014-05-01
"3008","Ransome_ROS19_ROS19C_120401_150201","2014","May",0.19,2014-05-01
"3009","Ransome_ROS25_ROS25C_120401_150201","2014","May",0.27,2014-05-01
"3010","Ransome_TIM01_TIM01A_121015_141009","2014","May",0.15,2014-05-01
"3011","Ransome_TIM02_TIM02A_121017_140922","2014","May",0.31,2014-05-01
"3012","Ransome_TIM04_TIM04A_121019_140928","2014","May",0.13,2014-05-01
"3013","Ransome_TIM08_TIM08A_121023_140925","2014","May",0.18,2014-05-01
"3014","Ransome_TIM09_TIM09A_121024_140924","2014","May",0.23,2014-05-01
"3015","Ransome_TUT01_TUT01C_120401_150201","2014","May",0.19,2014-05-01
"3016","Ransome_TUT11_TUT11A_120401_150201","2014","May",0.09,2014-05-01
"3017","Ransome_TUT11_TUT11B_120401_150201","2014","May",0.09,2014-05-01
"3018","Ransome_TUT11_TUT11C_120401_150201","2014","May",0.09,2014-05-01
"3019","Ransome_TUT22_TUT22C_120401_150201","2014","May",0.12,2014-05-01
"3020","Ransome_TWI01_TWI01A_120312_150520","2014","May",0.37,2014-05-01
"3021","Ransome_TWI01_TWI01B_120312_150520","2014","May",0.37,2014-05-01
"3022","Ransome_TWI01_TWI01C_120312_150520","2014","May",0.37,2014-05-01
"3023","Ransome_TWI02_TWI02A_120312_150522","2014","May",0.3,2014-05-01
"3024","Ransome_TWI02_TWI02B_120312_150522","2014","May",0.3,2014-05-01
"3025","Ransome_TWI02_TWI02C_120312_150522","2014","May",0.3,2014-05-01
"3026","Ransome_ART01_ART01A_120312_150524","2014","Jun",0.28,2014-06-01
"3027","Ransome_ART01_ART01B_120312_150524","2014","Jun",0.28,2014-06-01
"3028","Ransome_ART02_ART02A_120312_150523","2014","Jun",0.33,2014-06-01
"3029","Ransome_ART02_ART02B_120312_150523","2014","Jun",0.33,2014-06-01
"3030","Ransome_ART02_ART02C_120312_150501","2014","Jun",0.33,2014-06-01
"3031","Ransome_BAA01_BAA01A_120312_150530","2014","Jun",0.41,2014-06-01
"3032","Ransome_BAA01_BAA01B_120312_150530","2014","Jun",0.41,2014-06-01
"3033","Ransome_BAA01_BAA01C_120312_150530","2014","Jun",0.41,2014-06-01
"3034","Ransome_BAA02_BAA02A_120312_150526","2014","Jun",0.47,2014-06-01
"3035","Ransome_BAA02_BAA02B_120312_150531","2014","Jun",0.47,2014-06-01
"3036","Ransome_BAA02_BAA02C_120312_150531","2014","Jun",0.47,2014-06-01
"3037","Ransome_BAO01_BAO01A_120312_150521","2014","Jun",0.29,2014-06-01
"3038","Ransome_BAO01_BAO01B_120312_150521","2014","Jun",0.29,2014-06-01
"3039","Ransome_BAO01_BAO01C_120312_150521","2014","Jun",0.29,2014-06-01
"3040","Ransome_BAO02_BAO02A_120312_150526","2014","Jun",0.32,2014-06-01
"3041","Ransome_BAO02_BAO02B_120312_150526","2014","Jun",0.32,2014-06-01
"3042","Ransome_BAO02_BAO02C_120312_150526","2014","Jun",0.32,2014-06-01
"3043","Ransome_JAR04_JAR04C_120501_150301","2014","Jun",0.26,2014-06-01
"3044","Ransome_JAR08_JAR08C_120501_150301","2014","Jun",0.2,2014-06-01
"3045","Ransome_JAR11_JAR11C_120501_150301","2014","Jun",0.23,2014-06-01
"3046","Ransome_KIN05_KIN05C_120501_150301","2014","Jun",0.18,2014-06-01
"3047","Ransome_KIN11_KIN11C_120501_150301","2014","Jun",0.15,2014-06-01
"3048","Ransome_KIN13_KIN13A_120501_150301","2014","Jun",0.17,2014-06-01
"3049","Ransome_KIN13_KIN13B_120501_150301","2014","Jun",0.17,2014-06-01
"3050","Ransome_KIN13_KIN13C_120501_150301","2014","Jun",0.17,2014-06-01
"3051","Ransome_KOA01_KOA01A_120312_150523","2014","Jun",0.3,2014-06-01
"3052","Ransome_KOA02_KOA02A_120312_150523","2014","Jun",0.33,2014-06-01
"3053","Ransome_OFU03_OFU03A_120401_150201","2014","Jun",0.21,2014-06-01
"3054","Ransome_OFU03_OFU03B_120401_150201","2014","Jun",0.21,2014-06-01
"3055","Ransome_OFU03_OFU03C_120401_150201","2014","Jun",0.21,2014-06-01
"3056","Ransome_OFU04_OFU04C_120401_150201","2014","Jun",0.21,2014-06-01
"3057","Ransome_OLO04_OLO04C_120401_150201","2014","Jun",0.09,2014-06-01
"3058","Ransome_PAL01_PAL01C_120501_150301","2014","Jun",0.13,2014-06-01
"3059","Ransome_PAL17_PAL17C_120501_150301","2014","Jun",0.1,2014-06-01
